,0
0,6.96816775469
1,0.305727268878
2,0.550743071842
3,8.9860280358
4,3.31056366496
5,3.05587143809
6,4.68423667032
7,1.57932965361
8,0.194346850474
9,3.05848471196
10,2.79041536353
11,6.73537166954
12,1.48789533922
13,1.74682013388
14,7.07490039074
15,4.4888581032
16,4.20355358049
17,7.69792006273
18,0.940946768738
19,6.07493519749
20,5.47787170951
21,1.10210771711
22,5.25588348197
23,4.0954128985
24,2.42554260522
25,6.89736140171
26,2.70854296086
27,7.33977090664
28,6.86210164169
29,1.47667321646
30,3.30204997782
31,5.52442801966
32,9.66082036269
33,5.23098317261
34,3.33335628085
35,9.69425105948
36,4.12500445907
37,1.48830661346
38,1.47832500968
39,3.3818689177
40,9.50656555082
41,3.23564214644
42,5.73507650564
43,5.79449747768
44,6.0081694518
45,6.27476584757
46,4.40164538623
47,6.10720899286
48,3.37071510647
49,2.42358382766
50,4.23821755435
51,1.50247604485
52,3.57787781942
53,2.89522492467
54,9.42112719767
55,5.57792989063
56,4.07258008445
57,0.0604521917359
58,6.63232363046
59,3.48796779422
60,8.66999572696
61,7.49594157821
62,9.16460257128
63,9.44370205609
64,8.45905549139
65,9.98032436985
66,4.46758553272
67,1.20111173312
68,9.83944252899
69,9.47366316015
70,5.66680249305
71,3.30524614035
72,4.06276148667
73,4.994085353
74,5.46086294974
75,7.00660354952
76,3.18588365675
77,6.35287539442
78,3.65333519724
79,9.82501822129
80,9.47296791006
81,0.477659027886
82,1.79002902098
83,2.16339925417
84,4.82407098579
85,0.185310608803
86,6.95184236381
87,3.30222918188
88,0.39991943342
89,5.20073085167
90,2.33002579669
91,9.92191611681
92,1.74839026139
93,5.95649878451
94,3.25982777538
95,4.95328785397
96,4.91558612129
97,8.0063132263
98,7.76763461393
99,1.26705394121
100,6.88737742499
101,5.49457824848
102,0.676177853878
103,4.70994864617
104,6.27890010433
105,0.38542431902
106,2.10438375757
107,0.47058593485
108,1.56542816352
109,3.31499728314
110,6.16331407603
111,5.68493342008
112,4.9860923564
113,7.85473508358
114,4.31497942676
115,4.7466499716
116,8.38329484787
117,0.36500722246
118,5.77716666403
119,2.35674384318
120,5.34517942396
121,7.2679996032
122,6.29335971793
123,0.695446922996
124,4.53610709091
125,1.06498760641
126,9.13542600406
127,6.8675174689
128,0.435261187097
129,2.15279555551
130,0.161095042356
131,9.77975639968
132,8.97357311744
133,1.1845356556
134,8.05899462092
135,8.83706976807
136,9.06481057265
137,2.76454418068
138,4.39895417994
139,1.01329083928
140,0.678616102049
141,7.64269119107
142,2.20605798655
143,5.232630202
144,0.973992053228
145,3.04954641183
146,6.10632104553
147,9.09354918091
148,1.66181400772
149,2.29873099824
150,9.83284282806
151,2.46271032319
152,1.60690702335
153,5.13762173791
154,4.74258725751
155,1.7210745711
156,9.71526310152
157,8.90735459255
158,9.31909559208
159,9.48783902635
160,3.14834038991
161,0.753818631074
162,1.7242879806
163,4.02229945973
164,3.04233347247
165,4.96588771352
166,6.97829879392
167,7.13510014062
168,6.49868701089
169,1.04089954121
170,5.73883948056
171,4.53571333661
172,4.95993993596
173,5.21516206574
174,3.66943771683
175,9.90412963345
