,0
0,0.699025076681
1,-0.999155498869
2,0.662191519068
3,0.353927331013
4,0.00878803118202
5,-0.0231547344336
6,0.803525810983
7,0.811672545027
8,0.185310170751
9,0.85149599319
10,-0.770655089407
11,0.305473198935
12,0.500843503975
13,0.754719914909
14,-0.968826939881
15,0.375479004994
16,0.95614107076
17,-0.663354458523
18,-0.490139500011
19,0.848064097661
20,0.96160682647
21,-0.161994171727
22,0.634874455743
23,0.981951349553
24,-0.459117467132
25,0.893104533547
26,0.6341492371
27,-0.793479045152
28,-0.546409427648
29,0.0855552299203
30,0.28504519323
31,0.0585394319917
32,-0.613339999154
33,-0.120615679314
34,0.870889155311
35,-0.928958991818
36,-0.925735709835
37,-0.493308851317
38,-0.429626547061
39,0.99686612425
40,-0.733513772891
41,0.623024796414
42,0.997046208993
43,0.0104565330127
44,-0.774530445171
45,0.826208371729
46,-0.702284565829
47,-0.85054343478
48,0.850595263342
49,0.789745615059
50,0.794202279728
51,0.933305664846
52,-0.477276590611
53,0.982397008902
54,0.759285218516
55,0.258911021053
56,-0.241831357715
57,0.333498485409
58,0.996434425369
59,0.85093792204
60,0.973006714972
61,0.99655873913
62,-0.677943766738
63,-0.0359999453252
64,0.998842600716
65,0.776199881246
66,0.952003646146
67,0.999398568396
68,-0.966012929299
69,0.689277002195
70,0.10356407464
71,0.937188204574
72,-0.915423906157
73,-0.612071224543
74,-0.0758795881689
75,0.694864771916
76,0.544762415352
77,0.0325927371132
78,0.862854954024
79,-0.973632842114
80,0.613081755729
81,-0.394021452866
82,0.997195958833
83,0.263471526109
84,-0.276878733026
85,-0.954359146001
86,0.941970555618
87,0.999730139824
88,0.378537020646
89,-0.972967706017
90,-0.999900660305
91,0.721694079462
92,-0.896066458043
93,-0.00493935279234
94,-0.23511134397
95,0.0917667782784
96,0.999849121
97,-0.687162059142
98,-0.296731492658
99,0.997064802372
100,-0.97956497236
101,0.859170273911
102,0.603904332227
103,0.721941526572
104,-0.760207066263
105,0.68888645115
106,0.949264820866
107,-0.96663915449
108,-0.384673956994
109,-0.476180033624
110,0.761550635558
111,-0.133735676911
112,0.999326788168
113,0.765425827671
114,-0.0596568028593
115,0.0525499276423
116,-0.992283213169
117,0.449819197713
118,-0.861114044083
119,-0.369502161548
120,-0.543264276958
121,0.606079053952
122,0.27439144944
123,-0.317694827215
124,-0.950906998559
125,0.983234960575
126,-0.3919234062
127,0.422679482208
128,-0.303480854357
129,0.127883072231
130,-0.892377578638
131,-0.644975778433
132,-0.228921397773
133,0.753431500786
134,0.0727237153656
135,0.973282268691
136,-0.386900722534
137,0.578173167382
138,0.876202494296
139,0.0867731036213
140,0.924252132422
141,-0.382447074233
142,0.640851691304
143,0.996117361618
144,0.776539563227
145,0.450594917968
146,0.98631375385
147,-0.955106623635
148,-0.595736373973
149,-0.971246281
150,0.543270103649
151,-0.849506972397
152,0.584421384293
153,0.999961023053
154,-0.982015176163
155,0.794375688041
156,0.693426400041
157,-0.829182951378
158,-0.0788847204042
159,0.391825444662
160,-0.939893825773
161,0.544329975018
162,-0.435846884358
163,0.0854378942007
164,0.931649450336
165,0.672066095947
166,0.969037911596
167,0.913917172533
168,0.0877713764746
169,0.662779796816
170,0.999998579646
171,-0.926715099144
172,0.238220817455
173,0.78134733498
174,0.618046532565
175,0.663173689505
176,0.94091437419
177,-0.204283238936
178,0.578068330254
179,0.290379451765
180,0.122578989879
181,-0.258681825628
182,0.912017718701
183,0.879151466399
184,0.992070887539
185,0.0368683180486
186,0.388519040056
187,0.197278574603
