,0
0,0.632659418434
1,0.300986798936
2,0.523320571537
3,0.42480812509
4,-0.168168104159
5,0.085616272338
6,-0.999603749891
7,0.999963591388
8,0.193125722856
9,0.0830123045457
10,0.344003483726
11,0.436933196584
12,0.99656568069
13,0.984547769706
14,0.711559380599
15,-0.975120825638
16,-0.873312446943
17,0.987847088619
18,0.80811613125
19,-0.206748134739
20,-0.721047965619
21,0.89216143208
22,-0.855906799016
23,-0.81563173565
24,0.656409939534
25,0.576285382422
26,0.419640925793
27,0.870681195477
28,0.54711716948
29,0.995573689281
30,-0.159769672895
31,-0.688020150624
32,-0.233856609638
33,-0.868516839877
34,-0.19059048981
35,-0.26622358756
36,-0.832392985717
37,0.996599652407
38,0.995727573498
39,-0.237970963173
40,-0.0816964381452
41,-0.0939109047122
42,-0.521074002096
43,-0.469467712198
44,-0.271562196543
45,-0.00841936013743
46,-0.9521064668
47,-0.175069457081
48,-0.227122997725
49,0.65788638973
50,-0.889671355044
51,0.997667077191
52,-0.422575531422
53,0.243882982382
54,0.00365075498806
55,-0.648228336592
56,-0.802209869711
57,0.0604153783684
58,0.342088244662
59,-0.339490468165
60,0.685130059489
61,0.93658546352
62,0.257250042578
63,-0.0189229658235
64,0.822460088092
65,-0.527407614835
66,-0.970184981245
67,0.932441355023
68,-0.402882948613
69,-0.0488657310402
70,-0.578087416168
71,-0.16292395711
72,-0.796309179049
73,-0.960585253577
74,-0.732728218139
75,0.661950668895
76,-0.0442765236872
77,0.0696336902048
78,-0.489697300346
79,-0.389639625658
80,-0.0481712997636
81,0.459701481749
82,0.97606461089
83,0.829489698494
84,-0.993770044327
85,0.184251833302
86,0.619932799271
87,-0.159946572389
88,0.389344134311
89,-0.883112003615
90,0.72536663023
91,-0.476912074398
92,0.984271601427
93,-0.320906565419
94,-0.11795983543
95,-0.971123917861
96,-0.979426396105
97,0.988419961811
98,0.9962744117
99,0.954223851194
100,0.568097405926
101,-0.709372168383
102,0.625816441753
103,-0.999997022386
104,-0.0042851897396
105,0.375952361129
106,0.860987956529
107,0.453408608538
108,0.999985591446
109,-0.172536913068
110,-0.119584363473
111,-0.563198831552
112,-0.962776482771
113,0.999999716157
114,-0.922066669861
115,-0.999413149648
116,0.863154060277
117,0.356956041139
118,-0.484698679649
119,0.706718223286
120,-0.806380389357
121,0.83316940718
122,0.0101742352086
123,0.640728636426
124,-0.984502542506
125,0.874782923335
126,0.285331181585
127,0.551642474384
128,0.421647249743
129,0.835365353817
130,0.160399166568
131,-0.34757014848
132,0.436050115826
133,0.926324239737
134,0.979058340722
135,0.554455207557
136,0.352243711733
137,0.368177878922
138,-0.951280138666
139,0.848577524182
140,0.627716340946
141,0.977761094871
142,0.804916458234
143,-0.8676992962
144,0.82713584028
145,0.0919163196812
146,-0.175943621897
147,0.325205261248
148,0.995860749602
149,0.746550116966
150,-0.396833832245
151,0.627923562069
152,0.999348079643
153,-0.910942737512
154,-0.99954406668
155,0.988729459352
156,-0.286417074586
157,0.494642440443
158,0.105485754958
159,-0.0630192780911
160,-0.00674768511108
161,0.684427833282
162,0.988243265405
163,-0.77118902868
164,0.0990962714476
165,-0.96804089276
166,0.640472599321
167,0.752542784851
168,0.213837554116
169,0.862859244246
170,-0.517858578103
171,-0.984433413376
172,-0.969515418714
173,-0.876249701353
174,-0.503672874188
175,-0.461204015489
176,-0.913631654318
177,0.974042755001
178,-0.87203222792
179,0.931098054762
180,0.795198797498
181,0.217524147749
182,-0.240936860851
183,-0.894655494305
184,0.662782876176
185,-0.416477688043
186,0.866294626085
187,-0.556740109507
188,0.608387139229
189,0.421340650047
190,0.75940948965
191,0.637306378124
192,0.621750859157
193,-0.204625579166
194,0.977891477785
195,0.0223046691852
196,0.918211234671
197,-0.0122409598888
198,0.669851086857
199,0.685962043375
200,-0.424403351536
201,0.875319591374
202,0.604609562291
203,0.643325691352
204,0.516724227561
205,0.509046538753
206,-0.64549429229
207,-0.997545899767
208,0.00663718164562
209,-0.0898486433513
210,-0.378156364778
211,0.572126544873
212,0.982069638737
213,0.675238958197
214,0.658105044558
215,0.530647319149
216,-0.797783177098
217,0.684248343892
218,-0.756037279141
219,0.987853226141
220,0.944587979278
221,0.512832018134
222,-0.330475954148
223,-0.562274425035
224,0.998654886497
225,-0.998614151691
226,0.820373460434
227,0.0395769412727
228,0.328155982097
229,0.941142374253
230,0.80883270096
231,0.255994124346
232,0.719351920681
233,0.402024824883
234,0.329323257871
235,0.992075930986
236,0.197789255421
237,-0.3449350472
238,0.997450263426
239,0.924526158622
240,0.431196579199
241,-0.694997068889
242,0.459296102354
243,-0.535456001679
244,0.574933671881
245,0.770404652375
246,0.940811650593
247,0.994101367074
248,0.920406162359
249,-0.0822793154586
250,0.495640734655
251,0.751750101634
252,0.570515241672
253,-0.745502591497
254,-0.222950008056
255,-0.46927648204
256,-0.276182245693
257,0.732104818818
258,0.896187738352
259,-0.840347450483
260,0.96057509232
261,-0.947325367991
262,-0.985438647602
263,-0.759334748999
264,0.524599460945
265,-0.964785819021
266,0.991404082004
267,0.866596418504
268,0.328684731505
269,0.916801986603
270,0.995348202513
271,0.994972262842
272,0.527766400183
273,0.818185598124
274,0.801547077231
275,0.944874060408
276,-0.349642122856
277,-0.703029393405
278,0.857787028029
279,0.401907410438
280,0.100731091636
281,-0.986419321853
282,0.315130655983
283,0.292797976575
284,0.622682399474
285,-0.458726543881
286,0.355618253057
287,-0.130567481132
288,0.773344105668
289,0.962223289301
290,0.906707371444
291,0.997677984138
292,0.44108692045
293,0.269061885498
294,0.998992049369
295,0.999229982228
296,-0.985365689476
297,-0.742567505303
298,-0.44316005045
299,-0.048621193212
300,0.760546136233
301,-0.252417128024
302,0.235899651372
303,0.988590932904
304,0.946833664914
305,0.0648119721909
306,-0.107810284485
307,-0.912455400732
308,-0.0524405023963
309,0.468213074359
310,0.99948771728
311,-0.00189245929884
312,0.282545695632
313,0.416317765675
314,0.860925922103
315,0.999742099029
316,0.857471005027
317,0.0668576201246
318,-0.877393103036
319,0.964417767956
320,0.980690129513
321,0.987182795311
322,-0.86687234519
323,-0.495084954132
324,-0.996219610109
325,0.561224981801
326,0.290042382296
327,-0.964322814031
328,0.344335216547
329,-0.708621642823
330,0.838120030424
331,0.0101970175157
332,0.907518665317
333,0.77531774517
334,0.864817713744
335,-0.589216857214
336,0.524317718047
337,0.809801933974
338,0.99909830192
339,0.99081832562
340,0.942372545457
341,0.998734476226
342,0.990448780761
343,0.936638629691
344,0.433624504894
345,0.407106272445
346,0.361109788771
347,-0.246928025067
348,0.65671583773
349,-0.600063502561
350,-0.51049575151
351,0.966632569014
352,0.150558033506
353,0.900340823261
354,0.497568766783
355,0.977633834468
356,0.0583596043556
357,0.980516796848
358,-0.837128716402
359,0.712005765295
360,-0.0502754357502
361,0.629396868353
362,0.217544010157
363,0.834171803802
364,0.452569357958
365,0.038882373093
366,-0.991094718092
367,0.956353434525
368,0.502528798569
369,-0.999710963803
370,0.56710022737
371,0.97450935722
372,0.660298691388
373,0.626027478972
374,-0.644159344019
375,-0.294249494059
376,-0.66374966165
377,0.983607064665
378,-0.985029765153
379,0.509986561204
380,-0.409291304331
381,0.609803261764
382,-0.213876316643
383,-0.841144449953
384,0.976174354538
385,0.974308658078
386,0.975480597946
387,-0.579214892832
388,0.660954187906
389,0.108338047988
390,0.767112066628
391,0.75676219158
392,-0.8454948356
393,0.326949609194
394,0.7357910921
395,-0.149764126286
396,0.0577339162342
397,0.999086254651
398,0.97056984555
399,-0.234773717455
400,-0.197058698934
401,0.699415982855
402,-0.126497055927
403,0.777186283398
404,-0.952620004469
405,-0.562284619987
406,-0.240296963229
407,0.254277102893
408,0.967654957099
409,0.474229890166
410,0.982505046136
411,0.746978345402
412,0.532943094166
413,0.981258631929
414,0.979996577637
415,-0.473294129285
416,-0.0247097739728
417,0.173780427094
418,0.315119732486
419,0.0303030240969
420,0.0394582539599
421,-0.0501313478253
422,0.997929285205
423,-0.997731321051
424,0.224414852109
425,0.86547237379
426,0.115422943598
427,0.834037211636
428,0.969167593538
429,0.72189812726
430,0.869319470477
431,0.207317512956
432,0.502022364382
433,-0.174518133048
434,0.553226690294
435,0.478180303028
436,0.353783339303
437,-0.825378907236
438,0.0462853950672
439,0.754462575717
440,-0.0195242771013
441,-0.185577459619
442,0.406828126433
443,0.252240723217
444,-0.685824827864
445,-0.0686382684656
446,-0.839545942567
447,0.905954401622
448,-0.234447635593
449,-0.181708932409
450,0.0425698037404
451,0.822414468514
452,0.49775188457
453,-0.851169863883
454,0.438555995528
455,-0.986561595616
456,0.962872912555
457,-0.167203508426
458,-0.916469269177
459,0.217036122314
460,-0.918357917997
461,0.989258704832
462,0.999637733624
463,0.214172627155
464,0.367809166973
465,0.0764761792405
466,-0.973560798249
467,0.471775148212
468,0.435325675777
469,0.996076369746
470,0.177613133431
471,-0.165194579566
472,-0.72086909764
473,-0.590820476532
474,-0.161203639259
475,0.860457298119
476,-0.0823229534973
477,-0.311878650993
478,0.952332886126
479,0.643394776364
480,0.707867049099
481,-0.519373786705
482,-0.938796782962
483,0.767378633991
484,0.964920122283
485,0.809361384997
486,0.197208725708
487,-0.287386870605
488,-0.494388794759
489,-0.535996724307
490,0.91127139221
491,0.959680674937
492,0.45951423183
493,0.703848178136
494,-0.99880500834
495,0.932076628722
496,-0.479884707548
497,-0.565112516622
498,0.72745122001
499,0.0883983563235
500,0.71732559233
501,-0.164659415086
502,0.801150549677
503,0.374142334286
504,0.805027039293
505,0.944800823333
506,0.991371962015
507,-0.515822776275
508,0.890810177555
509,0.514535390891
510,-0.131291563373
511,0.989152476112
512,-0.507100754545
513,0.986972792356
514,0.943105769275
515,0.314802986636
516,0.946182659807
517,-0.589123338642
518,-0.786198183418
519,0.450413931173
520,0.974052326754
521,-0.219507020351
522,0.75217809187
523,0.962754723497
524,0.624623618235
525,0.975874471833
526,0.653122538518
527,0.199649932002
528,0.692177959284
529,-0.82101079872
530,-0.497067189331
531,0.983840750966
532,0.957909644977
533,0.0577321082685
534,-0.184752039743
535,0.444205939216
536,-0.671264112356
537,-0.987648379724
538,-0.993588354145
539,-0.588029886777
540,0.885926157471
541,0.998619626441
542,-0.401470962314
543,0.0226480883816
544,0.913753955368
545,-0.37561483911
546,0.132226018367
547,0.959419356881
548,0.993284940383
549,0.0188983298138
550,0.981218030155
551,0.323375537242
552,-0.954314973232
553,-0.413249598289
554,0.936892140235
555,0.884046932964
556,-0.999988826987
557,0.515416989582
558,0.741059156009
559,0.0844650558589
560,0.383087913613
561,0.0158997023284
562,0.689346522665
563,-0.502256123479
564,0.54709042945
565,-0.060297210907
566,-0.915616883674
567,0.929908450831
568,-0.0430420821084
569,-0.99654288195
570,0.6994261074
571,-0.951529754609
572,0.179097004047
573,-0.966784546083
574,-0.963837992558
575,0.750401078066
576,-0.945351109641
577,0.472987322542
578,0.925615365164
579,0.0334196317256
580,0.682178134857
581,0.572218816935
582,0.87356735507
583,0.657206318689
584,-0.525431842391
585,-0.887051762646
586,-0.992250850869
587,0.180477569224
588,0.354899292343
589,0.623969559768
590,0.119232199318
591,-0.411417824464
592,0.691607406031
593,0.51023745032
594,0.431835039772
595,0.657767262844
596,0.374921838144
597,0.293723550819
598,-0.318388172271
599,0.89940289596
600,0.919848528403
601,-0.87468424339
602,-0.999285144474
603,0.986623802287
604,0.992241791612
605,-0.756010089905
606,0.0733914471163
607,0.244797359978
608,0.994498475139
609,0.944248420689
610,0.0574660439043
611,0.318121762666
612,-0.117766152147
613,0.415687450056
614,0.018389881269
615,0.999556972812
616,-0.193530464101
617,0.99640536203
618,0.153963833095
619,-0.306267464951
620,-0.907604598218
621,0.150321509729
622,0.97506327793
623,0.0543932716576
624,-0.153481723916
625,-0.868501634779
626,0.861919823229
627,-0.412927751648
628,-0.224841701976
629,0.591769193897
630,0.0324758116097
631,-0.046851178663
632,0.941620629287
633,0.317992050554
634,0.837388338969
635,-0.313197641543
636,0.202065055492
637,0.821289617038
638,0.632438565663
639,-0.129917288163
640,0.250029124803
641,0.996801340196
642,-0.447134549602
643,-0.810412396615
644,-0.293049698197
645,0.991816347713
646,0.999731910801
647,-0.918301269825
648,-0.759875051078
649,0.42777417361
650,0.914701549602
651,0.149756993997
652,-0.773592403948
653,0.756001442915
654,-0.399677050547
655,-0.349760626384
656,0.741323016532
657,0.911620006153
658,-0.570663203942
659,-0.0163999851068
660,0.91522102997
661,0.206651818967
662,0.495448456537
663,-0.140040423804
664,-0.999817712728
665,-0.251960627965
666,-0.0752182785397
667,-0.286292794539
668,-0.926807693776
669,-0.517642959187
670,0.540911184564
671,0.196444122529
672,0.986269346284
673,-0.999906706503
674,0.400582329817
675,0.909881342589
676,-0.357065120674
677,0.754762013812
678,0.757716968081
679,0.748773998858
680,-0.76367326191
681,0.980094918496
682,0.489696655539
683,0.789312467169
684,0.384363440689
685,0.791272741632
686,-0.858219825757
687,0.76707408305
688,0.904570025077
689,0.497854511391
690,0.999731600702
691,0.950256662011
692,-0.231352352031
693,-0.808216653523
694,0.341793802046
695,0.244989321234
696,0.837326430348
697,0.999930594937
698,-0.0414355876004
699,0.188289595768
700,0.956522387361
701,0.988003346304
702,0.345280053746
703,-0.877300085642
704,-0.593782955927
705,0.713531475036
706,-0.222280710604
707,-0.882829235967
708,-0.586795018628
709,0.674134617152
710,0.556459975983
711,0.781435084166
712,0.994321747368
713,0.5782759481
714,0.32243436055
715,0.172204907906
716,0.891594648379
717,0.954720517739
718,-0.948308461634
719,0.0820194498047
720,0.853815585274
721,0.534704023542
722,0.964478860405
723,0.897900658853
724,-0.0812299583312
725,-0.135297383524
726,-0.779173615275
727,0.442661870565
728,0.836038704325
729,0.949630010027
730,0.96228044321
731,0.555206380879
732,0.963380517932
733,0.997415352868
734,0.882466370818
735,0.947628463934
736,0.615952448125
737,-0.122671306439
738,-0.697630628988
739,0.967212357004
740,-0.0133704964371
741,-0.046968915463
742,-0.829328948186
743,-0.947949037165
744,0.882458026038
745,0.610061763509
746,-0.262686919602
747,-0.656893631168
748,0.943897180376
749,0.97829218491
750,0.496741028798
751,0.973182573317
752,-0.99713556095
753,-0.120065025051
754,0.883726314905
755,0.188374367941
756,0.536070703035
757,-0.518772995647
758,0.101040409827
759,-0.517094589282
760,0.962297240765
761,0.0630439397707
762,0.951411336127
763,0.863147346028
764,-0.144427565297
765,-0.150283844479
766,-0.180599009806
767,-0.999864735215
768,-0.776662325647
769,0.970923083133
770,0.960091520148
771,-0.997294735007
772,0.817575006717
773,0.552419019674
774,0.29606885058
775,-0.250955829142
776,0.5116802845
777,-0.278212192619
778,0.710532441689
779,0.990863205971
780,-0.414686450641
781,0.0342222443308
782,0.0997564808322
783,-0.485004683504
784,0.842122656874
785,0.0896195036401
786,0.174513312219
787,0.234217694999
788,-0.186249301439
789,-0.611674355032
790,0.257252753693
791,0.341292995192
792,0.144262708677
793,0.751923675648
794,0.823809308067
795,-0.670450581246
796,-0.403544932318
797,0.985374016694
798,0.744267412603
799,0.0215054495516
800,0.704899204977
801,-0.645404289952
802,0.558590863194
803,0.672896495868
804,0.836657048303
805,0.147450140958
806,-0.134200164469
807,0.344555583054
808,0.5690001145
809,0.911196793579
810,-0.188727455858
811,0.864779281497
812,0.926653822743
813,-0.173288702436
814,0.00256884000959
815,-0.643890504186
816,-0.0211963159268
817,0.117823788094
818,-0.999838939338
819,0.646929005142
820,0.474442102448
821,0.000463524535151
822,-0.855341587908
823,-0.0110316897333
824,0.283956118279
825,-0.699422411488
826,0.841833971169
827,0.593924170434
828,-0.999243158438
829,0.545958961486
830,-0.95869945085
831,0.357092864865
832,0.999971534498
833,0.504890429044
834,-0.354706607963
835,-0.882649102743
836,-0.928138144318
837,0.572140615976
838,0.99856809565
839,-0.947369336978
840,0.74500513051
841,0.466554420654
842,0.80272808156
843,-0.980315356523
844,0.977613294391
845,-0.83583011352
846,-0.394053688204
847,0.986449371792
848,0.723400883875
849,0.144643104769
850,0.501101773659
851,-0.290480321243
852,0.558715720805
853,0.151450339279
854,-0.27558186192
855,0.197336983778
856,0.91725544115
857,0.876787294479
858,0.834736241941
859,0.819799381314
860,0.748416255819
861,-0.978055007268
862,-0.904360184193
863,-0.983326002657
864,0.861824169188
865,-0.208745699257
866,-0.804300850545
867,0.592395225048
868,-0.461646654403
869,-0.0123518955749
870,0.916427976458
871,-0.461041947327
872,0.992168771565
873,-0.919901886783
874,-0.75511258562
875,0.964370575804
876,0.364676385297
877,0.957810331212
878,0.963702805303
879,-0.882353142702
880,0.99991410059
881,0.617384145287
882,-0.450216060556
883,-0.98218606287
884,0.314986680048
885,-0.982658304718
886,0.491549980497
887,-0.468011323427
888,-0.0661206189443
889,-0.202502326817
890,0.0671411834648
891,0.137760616403
892,0.935481364505
893,-0.478366843538
894,-0.237198843245
895,0.954726021112
896,0.956833734966
897,-0.750166320982
898,0.664481737782
899,0.929500905801
900,-0.580968274394
901,-0.916255201457
902,-0.0273336350289
903,-0.950206884209
904,-0.103512915876
905,0.229988393249
906,-0.197273933829
907,-0.164265012046
908,0.0677262962536
909,-0.388351006595
910,0.789645267608
911,-0.504802044251
912,0.965777036739
913,0.992886786849
914,0.999960140771
915,0.458004780338
916,-0.638952941254
917,0.0519410479707
918,0.480966444171
919,0.89769529403
920,-0.354008456601
921,0.995156921776
922,0.0968153432711
923,0.905598166302
924,-0.471626018842
925,0.426211736521
926,0.735068340165
927,-0.699916139736
928,0.961556015955
929,0.405329103237
930,0.439177550595
931,0.330402145037
932,0.72795871158
933,0.450527174609
934,-0.558451734581
935,0.841860640628
936,0.513561336419
937,-0.999934404512
938,-0.265407498642
